pdf,project_name,multiple_phases,number_countries,eval_year,number_sectors,number_subsectors,mean_investment,number_funding_source,number_carrier_type,overall_rating,relevance,coherence,effectivity,efficiency,impact,sustainability,url,cluster,invest_plan_vs_actual,adaptive_management
Jordanien_Lehrergeh%C3%A4lter_2022_D.pdf,"Weiterentwicklung der Mikrofinanzinitiative für Sub-Sahara Afrika II (MIFSSA), 10. Tranche",1,1,2022,2,1,18500000.0,1,1,3,2.0,2.0,3.0,3.0,3.0,3.0,https://www.kfw-entwicklungsbank.de/PDF/Evaluierung/Ergebnisse-und-Publikationen/PDF-Dokumente-E-K/Jordanien_Lehrergeh%C3%A4lter_2022_D.pdf,11,,1
Jordanien_UNICEF_2021_D.pdf,Stärkung der Resilienz von Flüchtlingen im Kontext der Syrien-/ Irakkrise I (JOR UNICEF),1,1,2021,1,1,12500000.0,1,1,2,2.0,2.0,3.0,2.0,3.0,2.0,https://www.kfw-entwicklungsbank.de/PDF/Evaluierung/Ergebnisse-und-Publikationen/PDF-Dokumente-E-K/Jordanien_UNICEF_2021_D.pdf,11,0.0,0
Jordanien_WASH_Zaatari_2022_D.pdf,Stabilisierung Nachbarländer in der Syrienkrise III,1,2,2022,3,2,11651666.666666666,1,1,2,2.0,2.0,3.0,3.0,2.0,3.0,https://www.kfw-entwicklungsbank.de/PDF/Evaluierung/Ergebnisse-und-Publikationen/PDF-Dokumente-E-K/Jordanien_WASH_Zaatari_2022_D.pdf,11,0.0,1
Jordanien_Wasser_2022_D.pdf,Wasserversorgung Groß-Amman III,1,1,2022,1,1,11650000.0,1,1,3,2.0,2.0,3.0,3.0,3.0,3.0,https://www.kfw-entwicklungsbank.de/PDF/Evaluierung/Ergebnisse-und-Publikationen/PDF-Dokumente-E-K/Jordanien_Wasser_2022_D.pdf,11,0.05405405405405419,0
Kambodscha_Elektrifizierung_2020_D.pdf,Stromübertragungsleitung Kampot - Takeo,1,1,2020,1,1,10000000.0,1,1,2,1.3333333333333333,,1.0,1.3333333333333333,2.333333333333333,1.0,https://www.kfw-entwicklungsbank.de/PDF/Evaluierung/Ergebnisse-und-Publikationen/PDF-Dokumente-E-K/Kambodscha_Elektrifizierung_2020_D.pdf,12,0.0,0
Kambodscha_RIPI-II_2014_D.pdf,Ländliches Infrastrukturprogramm Siem Reap und Kampong Thom I+II,1,1,2014,1,1,10815000.0,1,1,2,3.0,,2.0,2.0,2.0,3.0,https://www.kfw-entwicklungsbank.de/PDF/Evaluierung/Ergebnisse-und-Publikationen/PDF-Dokumente-E-K/Kambodscha_RIPI-II_2014_D.pdf,9,0.0036917397323488724,0
Kambodscha_TRIP_I_III_2007.pdf,Ausbau Ländlicher Wege I,1,1,2007,1,1,7255000.0,1,1,3,2.0,,2.75,2.0,2.0,2.75,https://www.kfw-entwicklungsbank.de/Evaluierung/Ergebnisse-und-Publikationen/PDF-Dokumente-E-K/Kambodscha_TRIP_I_III_2007.pdf,8,0.1797752808988764,1
Kamerun_Brücken_2016_D.pdf,Brückenrehabilitierung II,1,1,2016,1,1,4160000.0,1,1,2,2.0,,1.0,2.0,3.0,3.0,https://www.kfw-entwicklungsbank.de/PDF/Evaluierung/Ergebnisse-und-Publikationen/PDF-Dokumente-E-K/Kamerun_Brücken_2016_D.pdf,12,0.11337868480725623,1
Kamerun_Nationalstrasse5_2015_D.pdf,Rehabilitierung der Nationalstraße 5,1,1,2015,1,1,16535000.0,1,1,3,2.5,,2.5,3.0,3.0,3.0,https://www.kfw-entwicklungsbank.de/PDF/Evaluierung/Ergebnisse-und-Publikationen/PDF-Dokumente-E-K/Kamerun_Nationalstrasse5_2015_D.pdf,9,0.43316731727015756,1
Kamerun_Soc_Marketing_2008.pdf,<span lang='en'>Social Marketing</span> zur HIV-Prävention I,1,1,2008,1,1,4700000.0,1,2,1,2.0,,1.0,1.0,1.0,2.0,https://www.kfw-entwicklungsbank.de/Evaluierung/Ergebnisse-und-Publikationen/PDF-Dokumente-E-K/Kamerun_Soc_Marketing_2008.pdf,8,0.3426791277258567,1
Kamerun_ZAR_Kongo_FTNS_2021_D.pdf,Trinationaler Park Sangha - Kamerunischer Stiftungsanteil am Lobeke-Park,1,3,2021,1,1,9393333.333333334,1,1,3,3.0,2.0,3.0,3.0,4.0,3.0,https://www.kfw-entwicklungsbank.de/PDF/Evaluierung/Ergebnisse-und-Publikationen/PDF-Dokumente-E-K/Kamerun_ZAR_Kongo_FTNS_2021_D.pdf,11,0.11378848728246313,1
Kasachstan_TB_2020_D.pdf,Programm zur Bekämpfung der Tuberkulose,1,1,2020,1,1,4110000.0,1,1,2,1.0,,2.0,2.0,2.0,2.0,https://www.kfw-entwicklungsbank.de/PDF/Evaluierung/Ergebnisse-und-Publikationen/PDF-Dokumente-E-K/Kasachstan_TB_2020_D.pdf,12,0.022140221402214097,0
Kaukasus_Tuberkulose_2013_D.pdf,Programm zur Bekämpfung der Tuberkulose,1,3,2013,1,1,2202500.0,1,1,3,1.0,,3.0,2.5,2.5,2.75,https://www.kfw-entwicklungsbank.de/PDF/Evaluierung/Ergebnisse-und-Publikationen/PDF-Dokumente-E-K/Kaukasus_Tuberkulose_2013_D.pdf,10,,1
Kenia_Ernährung_2016_D.pdf,Nahrungssicherheit über Gesundheitsdienste,1,1,2016,1,1,6000000.0,1,1,2,2.0,,2.5,2.5,2.5,3.0,https://www.kfw-entwicklungsbank.de/PDF/Evaluierung/Ergebnisse-und-Publikationen/PDF-Dokumente-E-K/Kenia_Ernährung_2016_D.pdf,12,0.18181818181818182,1
Kenia_Mount_Kenya_2014_D.pdf,"Kleinbewässerung Mount Kenya,  Phase I (Investition)",1,1,2014,1,1,3540000.0,1,1,2,2.5,,3.0,2.0,2.5,2.0,https://www.kfw-entwicklungsbank.de/PDF/Evaluierung/Ergebnisse-und-Publikationen/PDF-Dokumente-E-K/Kenia_Mount_Kenya_2014_D.pdf,12,0.1428571428571429,1
Kenia_Straßen_2016_D.pdf,Verbesserung ländlicher Straßen und Wege im Mt Kenya-Gebiet I,1,1,2016,1,2,34610000.0,1,1,3,2.0,,3.0,3.0,4.0,3.0,https://www.kfw-entwicklungsbank.de/PDF/Evaluierung/Ergebnisse-und-Publikationen/PDF-Dokumente-E-K/Kenia_Straßen_2016_D.pdf,12,0.6689801426643533,1
Kenia_Wasser_2017_D.pdf,"Programm Entwicklung des Wassersektors, Phase II, Stufe I (Investition)",1,1,2017,1,1,18555000.0,1,1,4,2.0,,4.0,4.0,4.0,4.0,https://www.kfw-entwicklungsbank.de/PDF/Evaluierung/Ergebnisse-und-Publikationen/PDF-Dokumente-E-K/Kenia_Wasser_2017_D.pdf,9,0.08577537416677153,0
Kirgisistan_TB_2020_D.pdf,Programm zur Bekämpfung der Tuberkulose (TB) III,1,1,2020,1,1,2195000.0,1,1,2,1.0,,2.0,2.0,2.0,3.0,https://www.kfw-entwicklungsbank.de/PDF/Evaluierung/Ergebnisse-und-Publikationen/PDF-Dokumente-E-K/Kirgisistan_TB_2020_D.pdf,9,0.2767419038272817,1
Kirgistan_Bekämpfung_TB_I_II_2008.pdf,Programm zur Bekämpfung der Tuberkulose I,1,1,2008,1,1,2735000.0,1,1,2,1.0,,2.0,1.0,2.0,1.0,https://www.kfw-entwicklungsbank.de/Evaluierung/Ergebnisse-und-Publikationen/PDF-Dokumente-E-K/Kirgistan_Bekämpfung_TB_I_II_2008.pdf,8,,0
Kirgistan_KICB_2008.pdf,<span lang='en'>Kyrgyz Investment and Credit Bank KI</span>,1,1,2008,1,1,3830000.0,1,1,2,2.0,,2.0,2.0,2.0,2.0,https://www.kfw-entwicklungsbank.de/Evaluierung/Ergebnisse-und-Publikationen/PDF-Dokumente-E-K/Kirgistan_KICB_2008.pdf,8,,0
Kolumbien_Stadtrandsanierung_Bogota_2010.pdf,Stadtrandsanierung Bogota Sur,1,1,2010,1,1,19000000.0,1,1,3,2.0,,2.0,3.0,3.0,3.0,https://www.kfw-entwicklungsbank.de/Evaluierung/Ergebnisse-und-Publikationen/PDF-Dokumente-E-K/Kolumbien_Stadtrandsanierung_Bogota_2010.pdf,8,0.14840989399293286,1
Kongo_Friedensfonds_2017_D-2.pdf,Friedensfonds I,1,1,2017,1,1,13852000.0,1,1,3,2.0,,3.0,3.0,2.8,3.0,https://www.kfw-entwicklungsbank.de/PDF/Evaluierung/Ergebnisse-und-Publikationen/PDF-Dokumente-E-K/Kongo_Friedensfonds_2017_D-2.pdf,12,0.010627603044664584,0
Kosovo_WVI-III_2010.pdf,Rehabilitierung Städtische WV I (Kosovo),1,1,2010,1,1,3100000.0,1,1,3,2.0,,3.0,2.0,4.0,3.0,https://www.kfw-entwicklungsbank.de/Evaluierung/Ergebnisse-und-Publikationen/PDF-Dokumente-E-K/Kosovo_WVI-III_2010.pdf,8,,0
Kosovo_WV_AE_D_2019.pdf,"Wasserver- und Abwasserentsorgung, Pristina I",1,1,2019,1,1,18113333.33333333,1,1,2,2.0,,1.0,2.0,3.0,3.0,https://www.kfw-entwicklungsbank.de/PDF/Evaluierung/Ergebnisse-und-Publikationen/PDF-Dokumente-E-K/Kosovo_WV_AE_D_2019.pdf,12,0.02859664607237418,0
Kosovo_Wasser_2017_D.pdf,Rehabilitierung Trinkwasser / Abwasser - Phase V (Investition),1,1,2017,1,1,5650000.0,1,1,3,3.0,,2.0,2.0,4.0,3.0,https://www.kfw-entwicklungsbank.de/PDF/Evaluierung/Ergebnisse-und-Publikationen/PDF-Dokumente-E-K/Kosovo_Wasser_2017_D.pdf,12,0.0,0
Laos_BerufsbildungI-II_2014_D.pdf,Berufsbildung I,1,1,2014,2,1,5150000.0,1,1,4,3.0,,3.0,4.0,3.5,3.0,https://www.kfw-entwicklungsbank.de/PDF/Evaluierung/Ergebnisse-und-Publikationen/PDF-Dokumente-L-P/Laos_BerufsbildungI-II_2014_D.pdf,9,0.0,1
Laos_Berufsbildung_2018_D.pdf,"Programm Privatwirtschaftsentwicklung, Modul Berufsbildung  ",1,1,2018,1,1,6165000.0,1,1,2,2.0,,2.5,3.0,2.5,3.0,https://www.kfw-entwicklungsbank.de/PDF/Evaluierung/Ergebnisse-und-Publikationen/PDF-Dokumente-L-P/Laos_Berufsbildung_2018_D.pdf,12,0.19974282040291472,1
Laos_RIPIII_IV_2016_D.pdf,Ländliche Infrastruktur Laos III,1,1,2016,1,1,6030000.0,1,1,3,3.0,,2.5,2.5,3.0,3.0,https://www.kfw-entwicklungsbank.de/PDF/Evaluierung/Ergebnisse-und-Publikationen/PDF-Dokumente-L-P/Laos_RIPIII_IV_2016_D.pdf,12,0.6837131739855475,1
Laos_Rehabilitierung_Nationalstraße6_2010.pdf,Rehabilitierung Nationalstraße 6,1,1,2010,1,1,7500000.0,1,1,2,2.0,,2.0,1.0,2.0,3.0,https://www.kfw-entwicklungsbank.de/Evaluierung/Ergebnisse-und-Publikationen/PDF-Dokumente-L-P/Laos_Rehabilitierung_Nationalstraße6_2010.pdf,8,0.85558583106267,1
Laos_Wegebau_Infra_2012_D.pdf,Ländliche Infrastruktur,1,1,2013,1,2,5146666.666666667,1,1,2,2.0,,2.0,2.0,2.0,3.0,https://www.kfw-entwicklungsbank.de/PDF/Evaluierung/Ergebnisse-und-Publikationen/PDF-Dokumente-L-P/Laos_Wegebau_Infra_2012_D.pdf,10,0.16252975178510715,1
Liberia_RPP_SIRHC_2020_D.pdf,Reintegrations- und Wiederaufbauprogramm IV ,1,1,2020,1,1,6422333.333333333,1,1,3,3.0,,2.333333333333333,3.0,3.0,3.0,https://www.kfw-entwicklungsbank.de/PDF/Evaluierung/Ergebnisse-und-Publikationen/PDF-Dokumente-L-P/Liberia_RPP_SIRHC_2020_D.pdf,9,0.04720418184698233,0
Liberia_Reintergration_2013_D.pdf,Reintegrations- und Wiederaufbauprogramm I,1,1,2013,1,1,8050000.0,1,1,2,2.0,,2.0,2.0,2.0,3.0,https://www.kfw-entwicklungsbank.de/PDF/Evaluierung/Ergebnisse-und-Publikationen/PDF-Dokumente-L-P/Liberia_Reintergration_2013_D.pdf,10,,0
Madagaskar_Erosionsschutz_2017_D.pdf,Erosionsschutzprogramm I,1,1,2017,2,1,5115000.0,1,1,3,3.0,,3.0,3.0,4.0,3.0,https://www.kfw-entwicklungsbank.de/PDF/Evaluierung/Ergebnisse-und-Publikationen/PDF-Dokumente-L-P/Madagaskar_Erosionsschutz_2017_D.pdf,12,,1
Madagaskar_Umwelt_2017_D.pdf,"Umweltaktionsplan (Reservatschutz Ankarafantsika), Phase III ",1,1,2017,1,1,19113333.33333333,1,1,2,2.0,,2.6666666666666665,2.0,2.6666666666666665,3.0,https://www.kfw-entwicklungsbank.de/PDF/Evaluierung/Ergebnisse-und-Publikationen/PDF-Dokumente-L-P/Madagaskar_Umwelt_2017_D.pdf,12,0.23966622884957126,1
Malawi_Gesundheit_D_2014.pdf,Unterstützung der Sektorstrategie Gesundheit I,1,1,2014,1,1,478630000.0,1,1,3,3.0,,3.0,3.0,4.0,3.0,https://www.kfw-entwicklungsbank.de/PDF/Evaluierung/Ergebnisse-und-Publikationen/PDF-Dokumente-L-P/Malawi_Gesundheit_D_2014.pdf,9,0.11640375410397855,1
Malawi_Ressourcenschutz_2008.pdf,Ressourcenschutz Nyika und Vwaza <span lang='en'>Marsh</span>,1,1,2008,1,1,3980000.0,1,1,4,3.0,,3.5,4.0,4.0,3.5,https://www.kfw-entwicklungsbank.de/Evaluierung/Ergebnisse-und-Publikationen/PDF-Dokumente-L-P/Malawi_Ressourcenschutz_2008.pdf,8,,0
Malawi_Sekudaerzentren_IV_VI_2007.pdf,"Ausbau von Sekundärzentren, Phase IV/V",1,1,2007,1,1,6055000.0,1,1,3,3.0,,3.0,3.0,3.0,3.0,https://www.kfw-entwicklungsbank.de/Evaluierung/Ergebnisse-und-Publikationen/PDF-Dokumente-L-P/Malawi_Sekudaerzentren_IV_VI_2007.pdf,8,,0
Malawi_WV_Mangichi_2008.pdf,Wasserversorgung Mangochi Distrikt I,1,1,2008,1,1,5370000.0,1,1,2,2.0,,1.0,1.0,2.0,2.0,https://www.kfw-entwicklungsbank.de/Evaluierung/Ergebnisse-und-Publikationen/PDF-Dokumente-L-P/Malawi_WV_Mangichi_2008.pdf,8,,0
Mali_PACT_2022_D.pdf,Kommunalentwicklung und Dezentralisierung (PACT),1,1,2022,1,1,3155000.0,1,1,3,2.0,3.0,3.0,3.0,3.0,3.0,https://www.kfw-entwicklungsbank.de/PDF/Evaluierung/Ergebnisse-und-Publikationen/PDF-Dokumente-L-P/Mali_PACT_2022_D.pdf,11,0.34328795811518326,1
Mali_Programm_Mali_Nord_2011.pdf,Mali Nord IV,1,1,2011,1,1,4795000.0,1,1,2,2.0,,2.0,2.0,2.0,3.0,https://www.kfw-entwicklungsbank.de/Evaluierung/Ergebnisse-und-Publikationen/PDF-Dokumente-L-P/Mali_Programm_Mali_Nord_2011.pdf,8,0.0727665706051873,0
Marokko_FODEP_2018_D.pdf,Industrieller Umweltfonds II,1,1,2018,1,1,19100000.0,1,1,4,3.0,,3.0,3.0,4.0,4.0,https://www.kfw-entwicklungsbank.de/PDF/Evaluierung/Ergebnisse-und-Publikationen/PDF-Dokumente-L-P/Marokko_FODEP_2018_D.pdf,9,0.0228658536585366,0
Marokko_Ländl_WV_2012.pdf,Ländliche Trinkwasserversorg./MTP (Investition),1,1,2012,1,1,7185000.0,1,1,2,2.0,,2.0,2.0,3.0,2.0,https://www.kfw-entwicklungsbank.de/Evaluierung/Ergebnisse-und-Publikationen/PDF-Dokumente-L-P/Marokko_Ländl_WV_2012.pdf,10,,0
Marokko_Ouarzazate_2022_D.pdf,Erneuerbare Energien Fonds - Solarkraftwerk Ouarzazate (ZV),1,1,2022,1,1,5775000.0,1,1,2,1.0,1.0,2.0,1.0,1.0,3.0,https://www.kfw-entwicklungsbank.de/PDF/Evaluierung/Ergebnisse-und-Publikationen/PDF-Dokumente-L-P/Marokko_Ouarzazate_2022_D.pdf,11,,0
Mauretanien_Beschäftigunginten_2008.pdf,Beschäftigungsintensives Infrastrukturprogramm I,1,1,2008,1,1,1910000.0,1,1,3,3.0,,3.0,3.0,4.0,3.0,https://www.kfw-entwicklungsbank.de/Evaluierung/Ergebnisse-und-Publikationen/PDF-Dokumente-L-P/Mauretanien_Beschäftigunginten_2008.pdf,8,0.06353240152477753,0
Mauretanien_Fischereiueberwachung_2008.pdf,Fischereiüberwachung I,1,1,2008,1,1,9495000.0,1,1,2,1.0,,2.0,2.0,2.0,3.0,https://www.kfw-entwicklungsbank.de/Evaluierung/Ergebnisse-und-Publikationen/PDF-Dokumente-L-P/Mauretanien_Fischereiueberwachung_2008.pdf,8,,0
Mauretanien_Kommunal_Dezentral_2016_D.pdf,Kommunalentwicklung und Dezentralisierung (Investition) ,1,1,2016,1,1,2670000.0,1,1,4,3.0,,4.0,4.0,4.0,4.0,https://www.kfw-entwicklungsbank.de/PDF/Evaluierung/Ergebnisse-und-Publikationen/PDF-Dokumente-L-P/Mauretanien_Kommunal_Dezentral_2016_D.pdf,12,0.053722179585571836,0
Mazedonien_KMU_I_III_2009.pdf,Förderung kleiner und mittlerer Privatunternehmen I,1,1,2009,1,1,6823333.333333333,1,1,2,2.0,,2.333333333333333,2.0,2.6666666666666665,3.0,https://www.kfw-entwicklungsbank.de/Evaluierung/Ergebnisse-und-Publikationen/PDF-Dokumente-L-P/Mazedonien_KMU_I_III_2009.pdf,8,,0
Mazedonien_Prespa_2018_D.pdf,Grenzüberschreitendes Biosphärenreservat Prespa (Mazedonien),1,2,2018,1,1,3155000.0,1,1,3,3.0,,3.5,3.0,3.0,3.5,https://www.kfw-entwicklungsbank.de/PDF/Evaluierung/Ergebnisse-und-Publikationen/PDF-Dokumente-L-P/Mazedonien_Prespa_2018_D.pdf,12,0.011155378486055748,1
Mazedonien_Soziale_Infra_I_III_2009.pdf,Soziale Infrastruktur I,1,1,2009,1,1,6636666.666666667,1,1,3,2.0,,3.0,2.0,3.0,3.0,https://www.kfw-entwicklungsbank.de/Evaluierung/Ergebnisse-und-Publikationen/PDF-Dokumente-L-P/Mazedonien_Soziale_Infra_I_III_2009.pdf,8,,0
Mexiko_KMU_2022_D.pdf,KMU-Umweltkreditlinie NAFIN (IVF),1,1,2022,2,2,12496500.0,1,1,2,2.0,2.0,2.0,2.5,2.5,2.0,https://www.kfw-entwicklungsbank.de/PDF/Evaluierung/Ergebnisse-und-Publikationen/PDF-Dokumente-L-P/Mexiko_KMU_2022_D.pdf,11,,1
Montenegro_WV_Adriaküste_2012.pdf,Wasserver-und Abwasserentsorgung Adriaküste Phase II Montenegro,1,1,2012,1,1,8700000.0,1,1,3,2.0,,3.0,3.0,3.0,3.0,https://www.kfw-entwicklungsbank.de/Evaluierung/Ergebnisse-und-Publikationen/PDF-Dokumente-L-P/Montenegro_WV_Adriaküste_2012.pdf,10,,0
Mosambik_Banco_Terra_anonym_2013_D.pdf,Finanzsektorprogramm <span lang='es'>Banco Terra (THB)</span>,1,1,2013,1,1,3680000.0,1,1,5,4.0,,5.0,5.0,5.0,4.0,https://www.kfw-entwicklungsbank.de/PDF/Evaluierung/Ergebnisse-und-Publikationen/PDF-Dokumente-L-P/Mosambik_Banco_Terra_anonym_2013_D.pdf,10,,0
Mosambik_ESSP-FASE_2018_D.pdf,Bildungs-<span lang='en'>Swap</span> ESSP-<span lang='pt'>Fase</span> III,1,1,2018,1,1,1163575000.0,1,1,3,1.0,,2.5,3.0,2.5,3.0,https://www.kfw-entwicklungsbank.de/PDF/Evaluierung/Ergebnisse-und-Publikationen/PDF-Dokumente-L-P/Mosambik_ESSP-FASE_2018_D.pdf,9,0.37268318607586526,1
Mosambik_Übertragungsleitung_2010.pdf,Instandsetzung der 110 kV-Übertragungs Leitung in Nampula und Nacala,1,1,2010,1,1,10200000.0,1,1,2,2.0,,2.0,1.0,3.0,3.0,https://www.kfw-entwicklungsbank.de/Evaluierung/Ergebnisse-und-Publikationen/PDF-Dokumente-L-P/Mosambik_Übertragungsleitung_2010.pdf,8,,0
Mosamik_GBS_2016_D.pdf,Beteiligung am gemeinschaftlichen Programm für makroökonomische Unterstützung,1,1,2016,1,1,10000000.0,1,1,3,2.0,,2.5,2.0,2.5,3.0,https://www.kfw-entwicklungsbank.de/PDF/Evaluierung/Ergebnisse-und-Publikationen/PDF-Dokumente-L-P/Mosamik_GBS_2016_D.pdf,12,,0
NMO_Syrische_Fluechtlinge_2019_D.pdf,Krisenintervention Syrische Flüchtlinge IV,1,1,2019,1,2,16333333.333333334,1,1,3,2.0,,3.0,3.0,3.0,3.0,https://www.kfw-entwicklungsbank.de/PDF/Evaluierung/Ergebnisse-und-Publikationen/PDF-Dokumente-L-P/NMO_Syrische_Fluechtlinge_2019_D.pdf,9,,1
Namibia_Fam_I_II_2008.pdf,Familienplanung/HIV-Prävention,1,1,2008,1,1,3845000.0,1,1,3,2.0,,2.0,2.0,3.0,3.0,https://www.kfw-entwicklungsbank.de/Evaluierung/Ergebnisse-und-Publikationen/PDF-Dokumente-L-P/Namibia_Fam_I_II_2008.pdf,8,,0
Namibia_Grundbildung_2008.pdf,Grundbildungsinfrastruktur in ländlichen Gebieten I,1,1,2008,1,1,7510000.0,1,1,3,3.0,,2.0,3.0,3.0,3.0,https://www.kfw-entwicklungsbank.de/Evaluierung/Ergebnisse-und-Publikationen/PDF-Dokumente-L-P/Namibia_Grundbildung_2008.pdf,8,0.3692307692307693,1
Namibia_Nationalpark_2022_D.pdf,Bwabwata Mudumu Mamili Khaudum National Parks (BMMP) III,1,1,2022,1,1,5000000.0,1,1,2,2.0,2.0,2.0,2.0,2.0,3.0,https://www.kfw-entwicklungsbank.de/PDF/Evaluierung/Ergebnisse-und-Publikationen/PDF-Dokumente-L-P/Namibia_Nationalpark_2022_D.pdf,11,0.03418803418803422,0
Namibia_Trans_Caprivi_2009.pdf,Trans-Caprivi-Straße III,1,1,2009,1,1,14382500.0,1,1,2,2.0,,2.0,2.0,2.0,3.0,https://www.kfw-entwicklungsbank.de/Evaluierung/Ergebnisse-und-Publikationen/PDF-Dokumente-L-P/Namibia_Trans_Caprivi_2009.pdf,8,0.4182565038795071,1
Nepal_Basisgesundheit_2009.pdf,Basisgesundheitsprogramm I,1,1,2009,1,1,23150000.0,1,1,3,2.0,,3.0,2.0,3.0,3.0,https://www.kfw-entwicklungsbank.de/Evaluierung/Ergebnisse-und-Publikationen/PDF-Dokumente-L-P/Nepal_Basisgesundheit_2009.pdf,8,,0
Nicaragua_FISE_2018_D.pdf,Gemeindeförderprogramm (FISE VI),1,1,2018,1,1,8410000.0,1,1,2,2.0,,3.0,2.5,2.0,3.0,https://www.kfw-entwicklungsbank.de/PDF/Evaluierung/Ergebnisse-und-Publikationen/PDF-Dokumente-L-P/Nicaragua_FISE_2018_D.pdf,12,0.17301484828921887,1
Nicaragua_PRSC_2013_D.pdf,<span lang='en'>Poverty Reduction Support Credit</span>,1,1,2013,2,1,38846000.0,1,1,4,4.0,,3.0,4.0,4.0,4.0,https://www.kfw-entwicklungsbank.de/PDF/Evaluierung/Ergebnisse-und-Publikationen/PDF-Dokumente-L-P/Nicaragua_PRSC_2013_D.pdf,10,,1
Niger_HIVAIDS_2013_D.pdf,<span lang='en'>Social Marketing</span> zur HIV-Prävention,1,1,2013,1,1,4305000.0,1,1,3,3.0,,2.5,3.0,3.0,3.0,https://www.kfw-entwicklungsbank.de/PDF/Evaluierung/Ergebnisse-und-Publikationen/PDF-Dokumente-L-P/Niger_HIVAIDS_2013_D.pdf,10,,0
Niger_NIGETIP_FICOD_2018_D.pdf,Öffentliche Arbeiten und Arbeitsbeschaffung (NIGETIP IV),1,1,2018,1,1,10840000.0,1,1,4,3.0,,3.0,3.25,3.0,4.0,https://www.kfw-entwicklungsbank.de/PDF/Evaluierung/Ergebnisse-und-Publikationen/PDF-Dokumente-L-P/Niger_NIGETIP_FICOD_2018_D.pdf,12,0.06816662953887281,0
Niger_WV_Maradi.pdf,Ländliche Wasserversorgung Maradi I,1,1,2009,1,1,6920000.0,1,1,4,3.0,,4.0,3.0,4.0,4.0,https://www.kfw-entwicklungsbank.de/Evaluierung/Ergebnisse-und-Publikationen/PDF-Dokumente-L-P/Niger_WV_Maradi.pdf,8,,0
Nigeria_Kinderlähmung_2017_D.pdf,"Programm zur Bekämpfung der Kinderlähmung, Phase IV",1,1,2017,1,1,222400000.0,1,1,2,2.0,,2.5,2.0,2.0,2.0,https://www.kfw-entwicklungsbank.de/PDF/Evaluierung/Ergebnisse-und-Publikationen/PDF-Dokumente-L-P/Nigeria_Kinderlähmung_2017_D.pdf,12,0.13179966450994487,1
Nigeria_Polio_2014_D.pdf,"Programm zur Bekämpfung der Kinderlähmung, Phase II",1,1,2014,1,1,251020000.0,1,1,3,2.0,,3.0,3.0,3.0,3.0,https://www.kfw-entwicklungsbank.de/PDF/Evaluierung/Ergebnisse-und-Publikationen/PDF-Dokumente-L-P/Nigeria_Polio_2014_D.pdf,9,0.6161201651880511,1
Nordmazedonien_Energie_2021_D.pdf,Programm zur Förderung von Energieeffizienz und Erneuerbaren Energien II,1,1,2021,1,1,31450000.0,1,1,2,1.0,2.0,2.0,2.0,2.0,2.0,https://www.kfw-entwicklungsbank.de/PDF/Evaluierung/Ergebnisse-und-Publikationen/PDF-Dokumente-L-P/Nordmazedonien_Energie_2021_D.pdf,11,,0
Pakistan_Familienplanung_2021_D.pdf,Ländliche Familienplanung I,1,1,2021,1,1,4833333.333333333,1,1,3,2.0,3.0,3.0,3.0,2.0,3.0,https://www.kfw-entwicklungsbank.de/PDF/Evaluierung/Ergebnisse-und-Publikationen/PDF-Dokumente-L-P/Pakistan_Familienplanung_2021_D.pdf,11,0.0,0
Pakistan_Mikrofinanz_2018_D.pdf,Mikrofinanzierungsprogramm Treuhandbeteiligung,1,1,2018,1,1,4000000.0,1,1,2,2.0,,2.0,2.0,2.0,2.0,https://www.kfw-entwicklungsbank.de/PDF/Evaluierung/Ergebnisse-und-Publikationen/PDF-Dokumente-L-P/Pakistan_Mikrofinanz_2018_D.pdf,12,0.0,0
Pakistan_NWFP_2009.pdf,Grunderziehung I.Distrikt Charsadda/NWFP,1,1,2009,1,1,84465000.0,1,1,3,3.0,,3.0,3.0,3.0,3.0,https://www.kfw-entwicklungsbank.de/Evaluierung/Ergebnisse-und-Publikationen/PDF-Dokumente-L-P/Pakistan_NWFP_2009.pdf,8,1.8527918781725887,1
PalGebiete_EGP_2016_D.pdf,EGP Schulbau VI,1,1,2016,1,2,5555000.0,1,1,2,2.0,,2.0,2.0,3.0,3.0,https://www.kfw-entwicklungsbank.de/PDF/Evaluierung/Ergebnisse-und-Publikationen/PDF-Dokumente-L-P/PalGebiete_EGP_2016_D.pdf,12,0.04981549815498155,1
PalGebiete_REPAC_2022_D.pdf,Regionalprogramm Palästinensische Flüchtlingslager Nahost (REPAC I),1,2,2022,1,1,6597854.5,1,1,2,2.0,2.0,2.0,3.0,3.0,3.0,https://www.kfw-entwicklungsbank.de/PDF/Evaluierung/Ergebnisse-und-Publikationen/PDF-Dokumente-L-P/PalGebiete_REPAC_2022_D.pdf,11,,1
PalGebiete_UNRWA_2022_D.pdf,"""Bildung- und Gesundheitsprogramm UNRWA - Gaza und Westjordanland"" Phase II",1,1,2022,1,1,20000000.0,1,1,3,3.0,3.0,2.0,2.0,2.0,4.0,https://www.kfw-entwicklungsbank.de/PDF/Evaluierung/Ergebnisse-und-Publikationen/PDF-Dokumente-L-P/PalGebiete_UNRWA_2022_D.pdf,11,,0
